,recipe_id,ingredient
628,54,10
629,54,11
630,54,33
631,54,21
632,54,4
633,54,14
634,54,523
635,55,2413
636,55,938
637,55,17
638,55,44
639,55,20
640,55,11
641,55,12
642,55,13
643,55,21
644,55,4
645,55,22
646,55,28
647,55,553
648,56,197
649,56,79
650,56,12
651,56,13
652,56,14
653,56,101
654,56,142
655,56,4
656,56,45
657,57,330
658,57,101
659,57,14
660,57,4
661,57,7
662,57,13
663,57,21
664,58,412
665,58,101
666,58,12
667,58,116
668,58,37
669,58,21
670,58,142
671,59,119
672,59,199
673,59,12
674,59,14
675,59,11
676,59,33
677,59,4
678,59,268
679,59,45
680,60,429
681,60,101
682,60,12
683,60,116
684,60,4
685,60,14
686,60,11
687,60,45
688,61,578
689,61,625
690,61,2416
691,61,12
692,61,280
693,61,91
694,61,401
695,61,22
696,61,128
697,61,4
698,61,102
699,61,20
700,62,174
701,62,2417
702,62,1186
703,62,91
704,62,22
705,62,287
706,62,19
707,62,281
708,63,2418
709,63,285
710,63,17
711,63,26
712,63,20
713,63,12
714,63,13
715,63,11
716,63,21
717,63,2419
718,63,4
719,63,14
720,63,102
721,63,28
722,64,77
723,64,173
724,64,17
725,64,26
726,64,13
727,64,21
728,64,4
729,64,14
730,64,113
731,64,102
732,64,12
733,64,20
734,64,116
735,64,28
736,65,602
737,65,43
738,65,49
739,65,271
740,65,20
741,65,11
742,65,12
743,65,91
744,65,13
745,65,21
746,65,22
747,65,28
748,65,4
749,65,14
750,66,222
751,66,1764
752,66,598
753,66,205
754,66,149
755,66,204
756,66,11
757,66,12
758,66,13
759,66,129
760,66,599
761,66,21
762,66,4
763,66,14
764,66,101
765,67,323
766,67,205
767,67,1764
768,67,598
769,67,149
770,67,204
771,67,28
772,67,11
773,67,12
774,67,599
775,67,21
776,67,4
777,67,14
778,68,77
779,68,1764
780,68,598
781,68,205
782,68,149
783,68,204
784,68,102
785,68,20
786,68,11
787,68,12
788,68,13
789,68,599
790,68,21
791,68,4
792,68,14
793,69,62
794,69,1764
795,69,598
796,69,205
797,69,149
798,69,204
799,69,20
800,69,1225
801,69,11
802,69,12
803,69,13
804,69,21
805,69,4
806,69,14
807,69,102
808,69,599
809,69,101
810,69,129
811,69,28
812,70,17
813,70,62
814,70,271
815,70,11
816,70,12
817,70,13
818,70,21
819,70,4
820,70,14
821,70,28
822,70,553
823,71,77
824,71,173
825,71,26
826,71,17
827,71,102
828,71,28
829,71,11
830,71,12
831,71,13
832,71,116
833,71,21
834,71,14
835,71,4
836,72,155
837,72,204
838,72,598
839,72,200
840,72,206
841,72,205
842,72,320
843,72,60
844,72,12
845,72,20
846,73,43
847,73,17
848,73,148
849,73,26
850,73,438
851,73,19
852,73,271
853,73,22
854,73,11
855,73,20
856,73,12
857,73,13
858,73,21
859,73,4
860,73,14
861,74,253
862,74,12
863,74,10
864,74,91
865,74,55
866,74,11
867,74,33
868,74,4
869,74,14
870,75,254
871,75,412
872,75,2420
873,75,7
874,75,12
875,75,13
876,75,21
877,75,102
878,75,4
879,75,14
880,75,142
881,75,22
882,75,1151
883,75,33
884,76,254
885,76,412
886,76,2420
887,76,7
888,76,12
889,76,13
890,76,21
891,76,102
892,76,4
893,76,14
894,76,142
895,76,22
896,76,1151
897,76,33
898,77,278
899,77,19
900,77,149
901,77,7
902,77,12
903,77,13
904,77,21
905,77,91
906,77,237
907,77,4
908,77,14
909,77,241
910,77,22
911,77,28
912,78,186
913,78,19
914,78,94
915,78,17
916,78,36
917,78,241
918,78,7
919,78,11
920,78,12
921,78,13
922,78,91
923,78,237
924,78,4
925,78,14
926,78,22
927,79,547
928,79,508
929,79,675
930,79,19
931,79,20
932,79,11
933,79,12
934,79,13
935,79,237
936,79,91
937,79,116
938,79,22
939,80,314
940,80,22
941,80,254
942,80,13
943,80,101
944,80,12
945,80,33
946,80,4
947,80,7
948,80,116
949,81,406
950,81,14
951,81,125
952,81,7
953,81,12
954,81,13
955,81,91
956,81,238
957,81,245
958,81,21
959,81,280
960,82,26
961,82,332
962,82,10
963,82,12
964,82,13
965,82,21
966,82,4
967,82,33
968,82,20
969,82,22
970,83,155
971,83,26
972,83,400
973,83,113
974,83,21
975,83,13
976,83,12
977,83,28
978,84,26
979,84,580
980,84,400
981,84,20
982,84,12
983,84,13
984,84,21
985,84,28
986,84,4
987,85,16
988,85,2421
989,85,19
990,85,2422
991,85,22
992,85,12
993,85,401
994,85,20
995,85,13
996,86,16
997,86,19
998,86,22
999,86,13
1000,86,476
1001,86,12
1002,86,33
1003,86,20
1004,87,78
1005,87,437
1006,87,438
1007,87,174
1008,87,17
1009,87,101
1010,87,20
1011,87,11
1012,87,12
1013,87,13
1014,87,21
1015,87,91
1016,87,4
1017,87,14
1018,87,22
1019,87,28
1020,88,43
1021,88,174
1022,88,19
1023,88,256
1024,88,257
1025,88,22
1026,88,12
1027,88,13
1028,88,20
1029,88,33
1030,88,11
1031,89,1036
1032,89,772
1033,89,12
1034,89,14
1035,89,102
1036,89,4
1037,89,21
1038,89,101
1039,89,267
1040,89,45
1041,90,40
1042,90,46
1043,90,437
1044,90,157
1045,90,25
1046,90,22
1047,90,44
1048,90,17
1049,90,12
1050,90,13
1051,90,28
1052,91,2423
1053,91,149
1054,91,445
1055,91,204
1056,91,2424
1057,91,12
1058,91,11
1059,91,37
1060,91,21
1061,91,163
1062,91,4
1063,91,14
1064,92,146
1065,92,292
1066,92,25
1067,92,4
1068,92,14
1069,92,205
1070,92,10
1071,92,85
1072,92,91
1073,92,12
1074,92,21
1075,93,42
1076,93,241
1077,93,19
1078,93,22
1079,93,1347
1080,93,45
1081,93,268
1082,93,13
1083,93,21
1084,93,12
1085,94,42
1086,94,2
1087,94,155
1088,94,43
1089,94,144
1090,94,254
1091,94,19
1092,94,241
1093,94,7
1094,94,20
1095,94,12
1096,94,10
1097,94,13
1098,94,21
1099,94,33
1100,94,4
1101,94,22
1102,95,16
1103,95,1969
1104,95,688
1105,95,468
1106,95,908
1107,95,19
1108,95,2425
1109,95,44
1110,95,281
1111,95,1202
1112,95,53
1113,95,2426
1114,95,2427
1115,95,2428
1116,95,103
1117,95,20
1118,95,10
1119,95,13
1120,95,21
1121,95,12
1122,95,1151
1123,96,139
1124,96,382
1125,96,19
1126,96,7
1127,96,91
1128,96,22
1129,96,241
1130,97,412
1131,97,271
1132,97,20
1133,97,12
1134,97,13
1135,97,21
1136,97,28
1137,98,46
1138,98,59
1139,98,156
1140,98,271
1141,98,11
1142,98,12
1143,98,13
1144,98,21
1145,98,28
1146,99,767
1147,99,271
1148,99,20
1149,99,11
1150,99,4
1151,99,14
1152,99,12
1153,99,13
1154,99,21
1155,99,28
1156,100,381
1157,100,271
1158,100,14
1159,100,113
1160,100,13
1161,100,12
1162,100,4
1163,100,28
1164,101,15
1165,101,35
1166,101,271
1167,101,12
1168,101,13
1169,101,21
1170,101,28
1171,102,611
1172,102,271
1173,102,11
1174,102,12
1175,102,13
1176,102,21
1177,102,28
1178,102,4
1179,102,14
1180,103,795
1181,103,27
1182,103,271
1183,103,11
1184,103,12
1185,103,13
1186,103,21
1187,103,28
1188,103,4
1189,103,14
1190,104,379
1191,104,43
1192,104,173
1193,104,219
1194,104,271
1195,104,11
1196,104,12
1197,104,13
1198,104,21
1199,104,28
1200,104,4
1201,104,14
1202,105,26
1203,105,79
1204,105,54
1205,105,271
1206,105,20
1207,105,12
1208,105,91
1209,105,13
1210,105,21
1211,105,28
1212,105,22
1213,105,316
1214,106,255
1215,106,17
1216,106,178
1217,106,12
1218,106,13
1219,106,106
1220,106,163
1221,106,20
1222,106,28
1223,106,22
1224,107,1403
1225,107,22
1226,107,254
1227,107,13
1228,107,101
1229,107,12
1230,107,2429
1231,107,1733
1232,107,4
1233,107,2430
1234,107,2419
1235,108,437
1236,108,19
1237,108,17
1238,108,7
1239,108,11
1240,108,12
1241,108,13
1242,108,33
1243,108,4
1244,108,14
1245,108,22
1246,109,1626
1247,109,438
1248,109,834
1249,109,17
1250,109,174
1251,109,271
1252,109,19
1253,109,7
1254,109,20
1255,109,11
1256,109,12
1257,109,13
1258,109,21
1259,109,4
1260,109,14
1261,109,22
1262,109,33
1263,110,273
1264,110,14
1265,110,121
1266,110,33
1267,110,12
1268,110,13
1269,111,14
1270,111,44
1271,111,95
1272,111,396
1273,111,18
1274,111,1530
1275,111,12
1276,111,37
1277,111,11
1278,111,21
1279,111,22
1280,112,43
1281,112,12
1282,112,116
1283,112,13
1284,112,55
1285,112,101
1286,112,4
1287,112,14
1288,112,33
1289,113,43
1290,113,14
1291,113,25
1292,113,19
1293,113,22
1294,113,4
1295,113,13
1296,113,12
1297,113,33
1298,113,20
1299,114,16
1300,114,26
1301,114,190
1302,114,19
1303,114,4
1304,114,14
1305,114,33
1306,114,45
1307,114,12
1308,114,13
1309,114,299
1310,114,11
1311,115,834
1312,115,160
1313,115,400
1314,115,19
1315,115,299
1316,115,45
1317,115,13
1318,115,10
1319,115,34
1320,115,91
1321,115,11
1322,115,33
1323,115,14
1324,116,300
1325,116,254
1326,116,25
1327,116,101
1328,116,36
1329,116,436
1330,116,19
1331,116,20
1332,116,22
1333,116,12
1334,116,116
1335,116,13
1336,116,11
1337,116,33
1338,116,21
1339,116,245
1340,117,468
1341,117,2
1342,117,438
1343,117,173
1344,117,186
1345,117,700
1346,117,174
1347,117,19
1348,117,254
1349,117,25
1350,117,241
1351,117,22
1352,117,113
1353,117,4
1354,117,14
1355,117,10
1356,117,13
1357,117,21
1358,117,12
1359,117,33
1360,117,20
1361,118,278
1362,118,315
1363,118,101
1364,118,103
1365,118,45
1366,118,11
1367,118,12
1368,118,10
1369,118,13
1370,118,55
1371,118,22
1372,118,33
1373,119,386
1374,119,103
1375,119,101
1376,119,36
1377,119,20
1378,119,268
1379,119,12
1380,119,10
1381,119,142
1382,119,13
1383,119,129
1384,119,4
1385,119,14
1386,119,33
1387,120,43
1388,120,547
1389,120,25
1390,120,160
1391,120,299
1392,120,4
1393,120,45
1394,120,14
1395,120,10
1396,120,11
1397,120,12
1398,120,13
1399,120,91
1400,120,3
1401,121,533
1402,121,101
1403,121,103
1404,121,14
1405,121,45
1406,121,12
1407,121,275
1408,121,142
1409,122,314
1410,122,399
1411,122,12
1412,122,10
1413,122,37
1414,122,14
1415,122,101
1416,122,235
1417,122,111
1418,122,275
1419,122,238
1420,123,700
1421,123,1597
1422,123,351
1423,123,19
1424,123,1477
1425,123,12
1426,123,37
1427,123,10
1428,123,21
1429,123,22
1430,123,418
1431,123,4
1432,123,14
1433,124,700
1434,124,156
1435,124,351
1436,124,19
1437,124,898
1438,124,12
1439,124,37
1440,124,10
1441,124,21
1442,124,22
1443,124,418
1444,124,4
1445,124,14
1446,125,2
1447,125,12
1448,125,10
1449,125,91
1450,125,268
1451,126,146
1452,126,101
1453,126,19
1454,126,102
1455,126,14
1456,126,299
1457,126,33
1458,126,45
1459,126,10
1460,126,13
1461,126,116
1462,127,146
1463,127,19
1464,127,687
1465,127,12
1466,127,14
1467,127,102
1468,127,101
1469,127,121
1470,127,91
1471,127,142
1472,128,218
1473,128,54
1474,128,410
1475,128,157
1476,128,2431
1477,128,12
1478,128,91
1479,128,177
1480,128,167
1481,128,37
1482,129,300
1483,129,103
1484,129,436
1485,129,101
1486,129,20
1487,129,11
1488,129,12
1489,129,10
1490,129,116
1491,129,13
1492,129,4
1493,129,14
1494,129,33
1495,130,285
1496,130,2296
1497,130,2291
1498,130,280
1499,130,10
1500,130,91
1501,130,888
1502,130,129
1503,130,4
1504,131,134
1505,131,438
1506,131,17
1507,131,25
1508,131,101
1509,131,11
1510,131,12
1511,131,13
1512,131,14
1513,131,4
1514,131,33
1515,131,20
1516,132,222
1517,132,83
1518,132,79
1519,132,12
1520,132,13
1521,132,37
1522,132,14
1523,132,102
1524,132,129
1525,132,101
1526,132,11
1527,132,318
1528,132,45
1529,132,499
1530,132,21
1531,132,142
1532,132,56
1533,132,128
1534,133,222
1535,133,125
1536,133,79
1537,133,2432
1538,133,12
1539,133,13
1540,133,37
1541,133,318
1542,133,499
1543,133,11
1544,133,14
1545,133,102
1546,133,129
1547,133,2433
1548,133,21
1549,133,133
1550,133,56
1551,134,371
1552,134,125
1553,134,45
1554,134,142
1555,134,125
1556,134,12
1557,134,10
1558,134,13
1559,134,4
1560,134,14
1561,134,102
1562,134,129
1563,134,101
1564,134,318
1565,134,33
1566,134,104
1567,134,268
1568,134,354
1569,134,128
1570,135,59
1571,135,17
1572,135,14
1573,135,21
1574,135,13
1575,135,12
1576,135,113
1577,135,28
1578,135,4
1579,135,20
1580,136,40
1581,136,2
1582,136,153
1583,136,19
1584,136,25
1585,136,241
1586,136,12
1587,136,13
1588,136,21
1589,136,22
1590,136,33
1591,136,20
1592,137,321
1593,137,432
1594,137,17
1595,137,44
1596,137,613
1597,137,302
1598,137,36
1599,137,20
1600,137,12
1601,137,13
1602,137,11
1603,137,4
1604,137,14
1605,137,287
1606,137,2434
1607,137,33
1608,138,2435
1609,138,40
1610,138,164
1611,138,54
1612,138,81
1613,138,12
1614,138,11
1615,138,22
1616,138,21
1617,139,933
1618,139,115
1619,139,125
1620,139,14
1621,139,268
1622,139,12
1623,139,22
1624,139,13
1625,139,21
1626,139,33
1627,139,45
1628,140,1672
1629,140,190
1630,140,103
1631,140,19
1632,140,329
1633,140,45
1634,140,12
1635,140,13
1636,140,10
1637,140,22
1638,140,91
1639,140,116
1640,140,11
1641,140,21
1642,140,299
1643,141,2436
1644,141,14
1645,141,4
1646,141,17
1647,141,7
1648,141,12
1649,141,13
1650,141,21
1651,141,280
1652,141,238
1653,142,2437
1654,142,317
1655,142,2438
1656,142,12
1657,142,11
1658,142,21
1659,142,10
1660,142,91
1661,142,116
1662,142,14
1663,142,102
1664,142,4
1665,142,5
1666,142,128
1667,142,37
1668,142,22
1669,142,509
1670,143,2096
1671,143,317
1672,143,144
1673,143,12
1674,143,11
1675,143,21
1676,143,10
1677,143,91
1678,143,116
1679,143,14
1680,143,102
1681,143,4
1682,143,5
1683,143,128
1684,143,37
1685,143,22
1686,143,509
1687,144,134
1688,144,12
1689,144,102
1690,144,14
1691,144,111
1692,144,11
1693,144,116
1694,144,112
1695,145,197
1696,145,2
1697,145,40
1698,145,44
1699,145,26
1700,145,20
1701,145,11
1702,145,12
1703,145,13
1704,145,21
1705,145,4
1706,145,14
1707,145,28
1708,145,22
1709,146,474
1710,146,14
1711,146,12
1712,146,116
1713,146,13
1714,146,33
1715,146,10
1716,147,847
1717,147,18
1718,147,148
1719,147,11
1720,147,12
1721,147,13
1722,147,91
1723,147,116
1724,147,33
1725,147,14
1726,148,155
1727,148,18
1728,148,55
1729,148,4
1730,148,14
1731,148,102
1732,148,553
1733,148,12
1734,148,13
1735,148,33
1736,149,149
1737,149,187
1738,149,19
1739,149,241
1740,149,20
1741,149,91
1742,149,1197
1743,149,22
1744,150,2439
1745,150,662
1746,150,19
1747,150,20
1748,150,167
1749,150,91
1750,150,1197
1751,150,22
1752,151,174
1753,151,22
1754,151,19
1755,151,241
1756,151,91
1757,151,45
1758,152,49
1759,152,55
1760,152,12
1761,152,4
1762,152,91
1763,152,14
1764,152,268
1765,152,33
1766,153,1596
1767,153,19
1768,153,167
1769,153,437
1770,153,12
1771,153,37
1772,153,4
1773,153,33
1774,153,11
1775,153,509
1776,154,414
1777,154,2440
1778,154,125
1779,154,204
1780,154,14
1781,154,4
1782,154,7
1783,154,12
1784,154,13
1785,154,21
1786,154,280
1787,154,238
1788,154,91
1789,155,78
1790,155,35
1791,155,271
1792,155,17
1793,155,36
1794,155,28
1795,155,11
1796,155,12
1797,155,13
1798,155,21
1799,155,45
1800,156,186
1801,156,19
1802,156,302
1803,156,438
1804,156,36
1805,156,20
1806,156,11
1807,156,12
1808,156,13
1809,156,21
1810,156,4
1811,156,14
1812,156,22
1813,156,28
1814,157,331
1815,157,25
1816,157,44
1817,157,54
1818,157,45
1819,157,11
1820,157,12
1821,157,10
1822,157,91
1823,157,13
1824,157,21
1825,157,22
1826,157,33
1827,158,16
1828,158,271
1829,158,54
1830,158,19
1831,158,20
1832,158,11
1833,158,12
1834,158,13
1835,158,21
1836,158,4
1837,158,14
1838,158,22
1839,158,28
1840,159,342
1841,159,54
1842,159,271
1843,159,7
1844,159,20
1845,159,11
1846,159,290
1847,159,12
1848,159,13
1849,159,21
1850,159,10
1851,159,91
1852,159,4
1853,159,14
1854,159,22
1855,159,28
1856,160,46
1857,160,2
1858,160,19
1859,160,43
1860,160,17
1861,160,26
1862,160,44
1863,160,266
1864,160,22
1865,160,113
1866,160,12
1867,160,13
1868,160,21
1869,160,4
1870,160,28
1871,160,20
1872,161,141
1873,161,443
1874,161,400
1875,161,26
1876,161,19
1877,161,20
1878,161,11
1879,161,12
1880,161,13
1881,161,21
1882,161,4
1883,161,22
1884,161,33
1885,162,1163
1886,162,443
1887,162,22
1888,162,19
1889,162,4
1890,162,13
1891,162,14
1892,162,12
1893,162,268
1894,162,45
1895,163,195
1896,163,443
1897,163,19
1898,163,9
1899,163,20
1900,163,11
1901,163,12
1902,163,13
1903,163,21
1904,163,4
1905,163,14
1906,163,22
1907,163,28
1908,164,437
1909,164,439
1910,164,94
1911,164,204
1912,164,1530
1913,164,12
1914,164,11
1915,164,21
1916,164,37
1917,164,4
1918,164,14
1919,164,22
1920,165,437
1921,165,439
1922,165,94
1923,165,204
1924,165,19
1925,165,12
1926,165,11
1927,165,21
1928,165,37
1929,165,4
1930,165,14
1931,165,22
1932,166,428
1933,166,2441
1934,166,165
1935,166,91
1936,166,116
1937,166,13
1938,166,12
1939,166,128
1940,166,14
1941,166,102
1942,166,4
1943,166,126
1944,166,34
1945,166,2442
1946,167,271
1947,167,440
1948,167,20
1949,167,12
1950,167,91
1951,167,13
1952,167,21
1953,167,33
1954,167,22
1955,168,440
1956,168,20
1957,168,37
1958,168,12
1959,168,22
1960,168,401
1961,168,21
1962,169,440
1963,169,266
1964,169,22
1965,169,13
1966,169,12
1967,169,33
1968,169,21
1969,169,20
1970,170,16
1971,170,204
1972,170,94
1973,170,19
1974,170,20
1975,170,11
1976,170,12
1977,170,13
1978,170,4
1979,170,14
1980,170,22
1981,170,28
1982,171,2443
1983,171,281
1984,171,102
1985,171,12
1986,171,37
1987,171,10
1988,172,321
1989,172,17
1990,172,44
1991,172,25
1992,172,4
1993,172,2444
1994,172,14
1995,172,401
1996,172,13
1997,172,12
1998,172,280
1999,172,19
2000,172,287
2001,172,1441
2002,172,163
2003,172,2445
2004,172,36
2005,172,302
2006,173,145
2007,173,17
2008,173,44
2009,173,25
2010,173,151
2011,173,11
2012,173,12
2013,173,13
2014,173,21
2015,173,4
2016,173,14
2017,174,93
2018,174,25
2019,174,44
2020,174,17
2021,174,103
2022,174,14
2023,174,20
2024,174,11
2025,174,28
2026,174,22
2027,174,21
2028,174,12
2029,174,13
2030,174,163
2031,174,4
2032,174,427
2033,175,933
2034,175,428
2035,175,36
2036,175,17
2037,175,44
2038,175,181
2039,175,25
2040,175,14
2041,175,4
2042,175,21
2043,175,12
2044,175,268
2045,175,397
2046,175,13
2047,175,33
2048,175,22
2049,176,171
2050,176,2060
2051,176,142
2052,176,12
2053,176,13
2054,176,33
2055,177,145
2056,177,12
2057,177,448
2058,177,55
2059,177,4
2060,177,14
2061,177,113
2062,178,381
2063,178,19
2064,178,17
2065,178,2
2066,178,20
2067,178,12
2068,178,13
2069,178,11
2070,178,21
2071,178,33
2072,179,146
2073,179,19
2074,179,22
2075,179,21
2076,179,237
2077,179,55
2078,179,36
2079,179,4
2080,179,14
2081,179,113
2082,179,12
2083,179,33
2084,179,13
2085,179,7
2086,179,91
2087,180,43
2088,180,256
2089,180,32
2090,180,190
2091,180,4
2092,180,14
2093,180,2446
2094,180,12
2095,180,91
2096,180,427
2097,180,352
2098,180,21
2099,181,147
2100,181,2447
2101,181,302
2102,181,94
2103,181,175
2104,181,443
2105,181,1821
2106,181,303
2107,181,19
2108,181,2
2109,181,60
2110,181,12
2111,181,213
2112,181,247
2113,181,10
2114,181,1566
2115,182,1400
2116,182,13
2117,182,353
2118,182,102
2119,182,101
2120,182,14
2121,183,554
2122,183,1333
2123,183,436
